,drive.current_mean_15_len_10_shift,drive.current_mean_45_len_10_shift,drive.current_min_45_len_5_shift,drive.current_max_90_len_5_shift,raw_mix.consumption_mean_15_len_10_shift,raw_mix.consumption_min_45_len_5_shift,raw_mix.consumption_mean_300_len_30_shift,raw_mix.moisture_avg_mean_60_len_15_shift,temp.out_mean_25_len_5_shift,temp.inlet_mean_25_len_5_shift,temp.out_min_25_len_5_shift,temp.inlet_max_30_len_5_shift,raw_mix.lab.measure.sito_009
161,79.9631576538086,80.1227769639757,77.31087493896484,84.55964660644531,256.0548354085287,250.80994364420573,251.58564633333117,23.126996994018555,91.50793273925781,476.39677978515624,87.80143737792969,479.5008544921875,20.3
162,80.54389953613281,80.19121369071628,77.05908203125,84.83035278320312,250.50760968526205,241.54607747395832,253.053836859351,23.03390121459961,94.49307192288913,480.74949763371393,88.91541290283203,484.188232421875,22.0
163,80.81648921966553,78.19594739831012,69.91356658935547,84.62562561035156,247.15748812357583,234.24728505836345,250.92117149412422,23.03390121459961,96.03160447340746,479.42073998084436,91.64971160888672,485.4034729003906,21.8
164,79.4227442741394,80.91520243105681,73.89273071289062,92.08438873291016,243.27531922658284,236.9201639811198,248.4461524994232,23.0403995513916,93.94387611976036,475.92858065091644,86.68746185302734,480.368896484375,18.6
165,82.21017456054688,83.16260884602865,67.19559478759766,90.0473861694336,246.49140901111423,242.3333984375,246.2855845513658,23.031299591064453,98.80485534667969,459.3358142559345,94.3840103149414,488.1811828613281,20.0
166,85.6829514503479,83.27836194245711,78.67952728271484,93.60027313232422,248.09391225179036,244.75660196940103,247.67541999498783,23.01557265735063,95.39671677809496,486.86578486515924,92.86495971679688,493.0421752929688,21.3
167,83.75595712661743,84.12896230946417,69.22164916992188,94.52655029296876,240.23158868473112,234.2761962890625,249.13151011119493,23.777391808931945,108.96305495042067,466.14652663010816,92.56114196777344,493.3893737792969,18.6
168,83.9829330444336,86.10958281807278,79.64717102050781,96.5164031982422,254.08970165252686,251.30817159016928,250.15807570510614,23.751680374145508,91.4315913273738,479.88146151029144,86.68746185302734,483.66741943359375,17.0
169,81.38541793823242,83.23516630089802,75.72048950195312,99.67283630371094,241.20791498819986,237.37212829589845,250.89238143260135,23.765602111816406,93.16487326988808,463.10841604379505,86.18111419677734,467.3484191894531,18.6
170,81.25361680984497,82.57062862230384,78.04425048828125,89.73843383789062,246.13299598693848,243.322705078125,252.02081988557308,23.812000274658203,89.40618338951698,459.66299321101263,84.7633285522461,474.8135070800781,20.2
171,82.02687740325928,84.61399542767069,76.0311279296875,90.1966781616211,253.40234489440917,248.0749501546224,255.01854760510082,23.879698737722933,84.87628115140475,472.4364201472356,79.49726104736328,478.1119995117188,18.8
172,82.2323489189148,82.55285180133322,74.27828216552734,87.13072204589844,247.90679588317872,240.85470682779948,254.67325387030812,23.9280014038086,88.85698494544395,472.73021874061,86.68746185302734,476.3759460449219,18.0
173,82.3580551147461,84.2712347611137,80.62184143066406,87.600341796875,251.05133787790933,247.9669952392578,253.22890829585415,23.88159942626953,90.28645618145282,474.61317678598255,89.11795043945312,478.8064270019531,19.1
174,80.09560298919678,80.35456367160963,47.87812805175781,87.14544677734375,243.0609876413435,231.22927279767677,250.85307488870785,22.45809936523437,104.51884343073918,465.7592538686899,91.44717407226562,485.92431640625,20.0
175,79.01145458221436,77.29480627308722,73.73860931396484,83.47634887695312,238.4554884592692,213.88175145814878,246.8865958770675,22.48780059814453,93.93998102041391,459.45600069486176,87.80143737792969,487.48675537109375,20.2
176,84.47709274291992,84.31642449420431,79.13079071044922,89.57453918457031,254.5246913274129,250.3237559000651,246.17094267583542,22.50020217895508,94.58655284001277,489.00247544508716,91.5484390258789,495.9934692382813,19.3
177,84.27120876312256,84.92651765242867,78.85188293457031,90.96188354492188,247.258012453715,245.45077718098958,247.00206008511907,22.4408016204834,98.39977381779597,489.25620915339545,96.00434112548828,494.4310302734375,19.0
178,85.36567497253418,84.5144102677055,78.7662124633789,89.85748291015625,250.56441065470378,245.8989023844401,251.43181608751087,22.427655173129722,96.67038668118991,486.8724635197566,92.66241455078124,489.917236328125,17.6
179,81.6772780418396,82.61869646155316,78.38971710205078,91.126708984375,227.80924326578776,225.32972208658853,250.5982421298557,22.38383343180672,96.72881258451022,436.1994241567758,89.62430572509766,470.4733276367188,20.0
180,82.54230690002441,81.1841105585513,76.06316375732422,84.91867065429688,229.61873620351156,225.26277872721354,242.09288994502916,22.42140007019043,98.70748021052434,438.41624215932995,92.66241455078124,441.4810791015625,21.4
181,79.49730777740479,80.49548986683722,75.82156372070312,95.60697174072266,228.09760138193766,226.82997233072916,233.72072251361715,22.42140007019043,96.83787213839017,435.61183401254505,94.99163818359376,441.13385009765625,20.4
182,79.71204376220703,79.74432389632516,74.38018798828125,88.96414947509766,228.88867467244467,225.4014658610026,229.0495523254611,22.42018521418337,96.60806655883789,436.58669926570013,95.09290313720705,440.9602355957031,21.4
183,79.90940523147583,83.17637368907099,73.95610809326172,91.43812561035156,221.20234949021113,219.17322591145833,228.56619496427646,22.432332398461515,95.46682709913988,419.8603914701022,82.02902221679688,430.3702697753906,19.7
185,79.02916431427002,77.0803113191024,70.51891326904297,81.07318115234375,236.2533993403117,228.64436950683594,224.34710809421753,22.48507652908075,94.29442684467023,443.5576641376202,87.49762725830078,453.1127014160156,18.1
187,72.48459434509277,70.67643041196077,66.07684326171875,79.63763427734375,228.62996629079183,217.73434448242188,224.97276033740826,22.694849014282227,105.34069090623122,445.25366563063403,101.37167358398438,455.1959838867188,15.6
188,76.7344741821289,76.52873097295347,72.9373550415039,82.65503692626953,226.34645328521728,222.9306905110677,222.04470988925138,22.661879648927783,101.13017918513371,441.17391498272235,96.409423828125,445.9948425292969,21.8
189,83.279061794281,81.56888298366381,77.25861358642578,87.20382690429688,239.70933926900227,234.92064005533854,227.25916991302933,22.575617336836018,103.09326729407677,471.1343735914964,99.7513427734375,475.6815185546875,20.3
